filepath,label
data\processed\stop_sign\stop_sign_9105f78c7711_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_9105f78c7711_aug3.png,stop_sign
data\processed\stop_sign\stop_sign_aff152ced58a.png,stop_sign
data\processed\stop_sign\stop_sign_aff152ced58a_aug1.png,stop_sign
data\processed\stop_sign\stop_sign_aff152ced58a_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_aff152ced58a_aug3.png,stop_sign
data\processed\stop_sign\stop_sign_a6aaa0ed4eaa.png,stop_sign
data\processed\stop_sign\stop_sign_a6aaa0ed4eaa_aug1.png,stop_sign
data\processed\stop_sign\stop_sign_a6aaa0ed4eaa_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_a6aaa0ed4eaa_aug3.png,stop_sign
data\processed\stop_sign\stop_sign_ec165cbb5936.png,stop_sign
data\processed\stop_sign\stop_sign_ec165cbb5936_aug1.png,stop_sign
data\processed\stop_sign\stop_sign_ec165cbb5936_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_ec165cbb5936_aug3.png,stop_sign
data\processed\stop_sign\stop_sign_e596c0c594e8.png,stop_sign
data\processed\stop_sign\stop_sign_e596c0c594e8_aug1.png,stop_sign
data\processed\stop_sign\stop_sign_e596c0c594e8_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_e596c0c594e8_aug3.png,stop_sign
data\processed\stop_sign\stop_sign_c71bee6bf499.png,stop_sign
data\processed\stop_sign\stop_sign_c71bee6bf499_aug1.png,stop_sign
data\processed\stop_sign\stop_sign_c71bee6bf499_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_c71bee6bf499_aug3.png,stop_sign
data\processed\stop_sign\stop_sign_85295e9bb57c.png,stop_sign
data\processed\stop_sign\stop_sign_85295e9bb57c_aug1.png,stop_sign
data\processed\stop_sign\stop_sign_85295e9bb57c_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_85295e9bb57c_aug3.png,stop_sign
data\processed\stop_sign\stop_sign_5e40651cfd52.png,stop_sign
data\processed\stop_sign\stop_sign_5e40651cfd52_aug1.png,stop_sign
data\processed\stop_sign\stop_sign_5e40651cfd52_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_5e40651cfd52_aug3.png,stop_sign
data\processed\stop_sign\stop_sign_2085df18073b.png,stop_sign
data\processed\stop_sign\stop_sign_2085df18073b_aug1.png,stop_sign
data\processed\stop_sign\stop_sign_2085df18073b_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_2085df18073b_aug3.png,stop_sign
data\processed\stop_sign\stop_sign_caee57004e9d.png,stop_sign
data\processed\stop_sign\stop_sign_caee57004e9d_aug1.png,stop_sign
data\processed\stop_sign\stop_sign_caee57004e9d_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_caee57004e9d_aug3.png,stop_sign
data\processed\stop_sign\stop_sign_6c15b4040526.png,stop_sign
data\processed\stop_sign\stop_sign_6c15b4040526_aug1.png,stop_sign
data\processed\stop_sign\stop_sign_6c15b4040526_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_6c15b4040526_aug3.png,stop_sign
data\processed\stop_sign\stop_sign_14d9a4e30066.png,stop_sign
data\processed\stop_sign\stop_sign_14d9a4e30066_aug1.png,stop_sign
data\processed\stop_sign\stop_sign_14d9a4e30066_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_14d9a4e30066_aug3.png,stop_sign
data\processed\stop_sign\stop_sign_7395ea5a9810.png,stop_sign
data\processed\stop_sign\stop_sign_7395ea5a9810_aug1.png,stop_sign
data\processed\stop_sign\stop_sign_7395ea5a9810_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_7395ea5a9810_aug3.png,stop_sign
data\processed\stop_sign\stop_sign_f25a292f55d9.png,stop_sign
data\processed\stop_sign\stop_sign_f25a292f55d9_aug1.png,stop_sign
data\processed\stop_sign\stop_sign_f25a292f55d9_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_f25a292f55d9_aug3.png,stop_sign
data\processed\stop_sign\stop_sign_7df326a3cff7.png,stop_sign
data\processed\stop_sign\stop_sign_7df326a3cff7_aug1.png,stop_sign
data\processed\stop_sign\stop_sign_7df326a3cff7_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_7df326a3cff7_aug3.png,stop_sign
data\processed\stop_sign\stop_sign_31f79937c438.png,stop_sign
data\processed\stop_sign\stop_sign_31f79937c438_aug1.png,stop_sign
data\processed\stop_sign\stop_sign_31f79937c438_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_31f79937c438_aug3.png,stop_sign
data\processed\stop_sign\stop_sign_786eb30e6800.png,stop_sign
data\processed\stop_sign\stop_sign_786eb30e6800_aug1.png,stop_sign
data\processed\stop_sign\stop_sign_786eb30e6800_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_786eb30e6800_aug3.png,stop_sign
data\processed\stop_sign\stop_sign_d29aff98c88d.png,stop_sign
data\processed\stop_sign\stop_sign_d29aff98c88d_aug1.png,stop_sign
data\processed\stop_sign\stop_sign_d29aff98c88d_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_d29aff98c88d_aug3.png,stop_sign
data\processed\stop_sign\stop_sign_40ee76cfb3e5.png,stop_sign
data\processed\stop_sign\stop_sign_40ee76cfb3e5_aug1.png,stop_sign
data\processed\stop_sign\stop_sign_40ee76cfb3e5_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_40ee76cfb3e5_aug3.png,stop_sign
data\processed\stop_sign\stop_sign_447e9c24b51b.png,stop_sign
data\processed\stop_sign\stop_sign_447e9c24b51b_aug1.png,stop_sign
data\processed\stop_sign\stop_sign_447e9c24b51b_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_447e9c24b51b_aug3.png,stop_sign
data\processed\stop_sign\stop_sign_c49ab62b4df1.png,stop_sign
data\processed\stop_sign\stop_sign_c49ab62b4df1_aug1.png,stop_sign
data\processed\stop_sign\stop_sign_c49ab62b4df1_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_c49ab62b4df1_aug3.png,stop_sign
data\processed\stop_sign\stop_sign_417166a851e2.png,stop_sign
data\processed\stop_sign\stop_sign_417166a851e2_aug1.png,stop_sign
data\processed\stop_sign\stop_sign_417166a851e2_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_417166a851e2_aug3.png,stop_sign
data\processed\stop_sign\stop_sign_91cb1217e07d.png,stop_sign
data\processed\stop_sign\stop_sign_91cb1217e07d_aug1.png,stop_sign
data\processed\stop_sign\stop_sign_91cb1217e07d_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_91cb1217e07d_aug3.png,stop_sign
data\processed\stop_sign\stop_sign_72982f0b79af.png,stop_sign
data\processed\stop_sign\stop_sign_72982f0b79af_aug1.png,stop_sign
data\processed\stop_sign\stop_sign_72982f0b79af_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_72982f0b79af_aug3.png,stop_sign
data\processed\stop_sign\stop_sign_b9f1284bb26a.png,stop_sign
data\processed\stop_sign\stop_sign_b9f1284bb26a_aug1.png,stop_sign
data\processed\stop_sign\stop_sign_b9f1284bb26a_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_b9f1284bb26a_aug3.png,stop_sign
data\processed\stop_sign\stop_sign_fadaf46075b4.png,stop_sign
data\processed\stop_sign\stop_sign_fadaf46075b4_aug1.png,stop_sign
data\processed\stop_sign\stop_sign_fadaf46075b4_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_fadaf46075b4_aug3.png,stop_sign
data\processed\stop_sign\stop_sign_452e82028bf7.png,stop_sign
data\processed\stop_sign\stop_sign_452e82028bf7_aug1.png,stop_sign
data\processed\stop_sign\stop_sign_452e82028bf7_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_452e82028bf7_aug3.png,stop_sign
data\processed\stop_sign\stop_sign_16608c6f33f8.png,stop_sign
data\processed\stop_sign\stop_sign_16608c6f33f8_aug1.png,stop_sign
data\processed\stop_sign\stop_sign_16608c6f33f8_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_16608c6f33f8_aug3.png,stop_sign
data\processed\stop_sign\stop_sign_98dae29c6aab.png,stop_sign
data\processed\stop_sign\stop_sign_98dae29c6aab_aug1.png,stop_sign
data\processed\stop_sign\stop_sign_98dae29c6aab_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_98dae29c6aab_aug3.png,stop_sign
data\processed\stop_sign\stop_sign_26e797b3ec47.png,stop_sign
data\processed\stop_sign\stop_sign_26e797b3ec47_aug1.png,stop_sign
data\processed\stop_sign\stop_sign_26e797b3ec47_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_26e797b3ec47_aug3.png,stop_sign
data\processed\stop_sign\stop_sign_975845defa90.png,stop_sign
data\processed\stop_sign\stop_sign_975845defa90_aug1.png,stop_sign
data\processed\stop_sign\stop_sign_975845defa90_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_975845defa90_aug3.png,stop_sign
data\processed\stop_sign\stop_sign_15f8af68c90b.png,stop_sign
data\processed\stop_sign\stop_sign_15f8af68c90b_aug1.png,stop_sign
data\processed\stop_sign\stop_sign_15f8af68c90b_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_15f8af68c90b_aug3.png,stop_sign
data\processed\stop_sign\stop_sign_b4341bbc8517.png,stop_sign
data\processed\stop_sign\stop_sign_b4341bbc8517_aug1.png,stop_sign
data\processed\stop_sign\stop_sign_b4341bbc8517_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_b4341bbc8517_aug3.png,stop_sign
data\processed\stop_sign\stop_sign_6b30948e1795.png,stop_sign
data\processed\stop_sign\stop_sign_6b30948e1795_aug1.png,stop_sign
data\processed\stop_sign\stop_sign_6b30948e1795_aug2.png,stop_sign
data\processed\stop_sign\stop_sign_6b30948e1795_aug3.png,stop_sign
data\processed\yield_sign\yield_sign_d62e30d29852.png,yield_sign
data\processed\yield_sign\yield_sign_d62e30d29852_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_d62e30d29852_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_d62e30d29852_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_bfeff77ca6c8.png,yield_sign
data\processed\yield_sign\yield_sign_bfeff77ca6c8_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_bfeff77ca6c8_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_bfeff77ca6c8_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_cd84f201a627.png,yield_sign
data\processed\yield_sign\yield_sign_cd84f201a627_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_cd84f201a627_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_cd84f201a627_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_890665e32d99.png,yield_sign
data\processed\yield_sign\yield_sign_890665e32d99_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_890665e32d99_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_890665e32d99_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_49e7c3685099.png,yield_sign
data\processed\yield_sign\yield_sign_49e7c3685099_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_49e7c3685099_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_49e7c3685099_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_42cd29407304.png,yield_sign
data\processed\yield_sign\yield_sign_42cd29407304_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_42cd29407304_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_42cd29407304_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_fc20b529465f.png,yield_sign
data\processed\yield_sign\yield_sign_fc20b529465f_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_fc20b529465f_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_fc20b529465f_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_91544d16132d.png,yield_sign
data\processed\yield_sign\yield_sign_91544d16132d_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_91544d16132d_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_91544d16132d_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_f6ef312e74de.png,yield_sign
data\processed\yield_sign\yield_sign_f6ef312e74de_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_f6ef312e74de_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_f6ef312e74de_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_1e097fabc672.png,yield_sign
data\processed\yield_sign\yield_sign_1e097fabc672_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_1e097fabc672_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_1e097fabc672_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_1be6430160fa.png,yield_sign
data\processed\yield_sign\yield_sign_1be6430160fa_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_1be6430160fa_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_1be6430160fa_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_1e2b3067f332.png,yield_sign
data\processed\yield_sign\yield_sign_1e2b3067f332_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_1e2b3067f332_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_1e2b3067f332_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_1dbf5233ccb3.png,yield_sign
data\processed\yield_sign\yield_sign_1dbf5233ccb3_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_1dbf5233ccb3_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_1dbf5233ccb3_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_9f18f7357416.png,yield_sign
data\processed\yield_sign\yield_sign_9f18f7357416_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_9f18f7357416_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_9f18f7357416_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_3d9b99f0018a.png,yield_sign
data\processed\yield_sign\yield_sign_3d9b99f0018a_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_3d9b99f0018a_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_3d9b99f0018a_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_9719af10fdbc.png,yield_sign
data\processed\yield_sign\yield_sign_9719af10fdbc_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_9719af10fdbc_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_9719af10fdbc_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_a88413567b3d.png,yield_sign
data\processed\yield_sign\yield_sign_a88413567b3d_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_a88413567b3d_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_a88413567b3d_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_16d334c51571.png,yield_sign
data\processed\yield_sign\yield_sign_16d334c51571_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_16d334c51571_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_16d334c51571_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_f639ae1c3d04.png,yield_sign
data\processed\yield_sign\yield_sign_f639ae1c3d04_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_f639ae1c3d04_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_f639ae1c3d04_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_174992048102.png,yield_sign
data\processed\yield_sign\yield_sign_174992048102_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_174992048102_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_174992048102_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_da80bc9af32b.png,yield_sign
data\processed\yield_sign\yield_sign_da80bc9af32b_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_da80bc9af32b_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_da80bc9af32b_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_25c5360c70e8.png,yield_sign
data\processed\yield_sign\yield_sign_25c5360c70e8_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_25c5360c70e8_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_25c5360c70e8_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_e94aa0a6fd2e.png,yield_sign
data\processed\yield_sign\yield_sign_e94aa0a6fd2e_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_e94aa0a6fd2e_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_e94aa0a6fd2e_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_936276d503ea.png,yield_sign
data\processed\yield_sign\yield_sign_936276d503ea_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_936276d503ea_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_936276d503ea_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_3b41de3f7539.png,yield_sign
data\processed\yield_sign\yield_sign_3b41de3f7539_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_3b41de3f7539_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_3b41de3f7539_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_037c0b62a2cf.png,yield_sign
data\processed\yield_sign\yield_sign_037c0b62a2cf_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_037c0b62a2cf_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_037c0b62a2cf_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_57038123a4ca.png,yield_sign
data\processed\yield_sign\yield_sign_57038123a4ca_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_57038123a4ca_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_57038123a4ca_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_da1664709ca4.png,yield_sign
data\processed\yield_sign\yield_sign_da1664709ca4_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_da1664709ca4_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_da1664709ca4_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_418fa334ba8b.png,yield_sign
data\processed\yield_sign\yield_sign_418fa334ba8b_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_418fa334ba8b_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_418fa334ba8b_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_e0be06ebda24.png,yield_sign
data\processed\yield_sign\yield_sign_e0be06ebda24_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_e0be06ebda24_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_e0be06ebda24_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_f70715cf2388.png,yield_sign
data\processed\yield_sign\yield_sign_f70715cf2388_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_f70715cf2388_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_f70715cf2388_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_29d799450c72.png,yield_sign
data\processed\yield_sign\yield_sign_29d799450c72_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_29d799450c72_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_29d799450c72_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_10fc76075887.png,yield_sign
data\processed\yield_sign\yield_sign_10fc76075887_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_10fc76075887_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_10fc76075887_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_ae11dc971dde.png,yield_sign
data\processed\yield_sign\yield_sign_ae11dc971dde_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_ae11dc971dde_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_ae11dc971dde_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_0b84ec434dfb.png,yield_sign
data\processed\yield_sign\yield_sign_0b84ec434dfb_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_0b84ec434dfb_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_0b84ec434dfb_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_c05af8d60d25.png,yield_sign
data\processed\yield_sign\yield_sign_c05af8d60d25_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_c05af8d60d25_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_c05af8d60d25_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_557d277e5614.png,yield_sign
data\processed\yield_sign\yield_sign_557d277e5614_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_557d277e5614_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_557d277e5614_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_6d7ec280ed87.png,yield_sign
data\processed\yield_sign\yield_sign_6d7ec280ed87_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_6d7ec280ed87_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_6d7ec280ed87_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_5b75f75ff45e.png,yield_sign
data\processed\yield_sign\yield_sign_5b75f75ff45e_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_5b75f75ff45e_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_5b75f75ff45e_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_a8ce471de3fe.png,yield_sign
data\processed\yield_sign\yield_sign_a8ce471de3fe_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_a8ce471de3fe_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_a8ce471de3fe_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_53d10d366b94.png,yield_sign
data\processed\yield_sign\yield_sign_53d10d366b94_aug1.png,yield_sign
data\processed\yield_sign\yield_sign_53d10d366b94_aug2.png,yield_sign
data\processed\yield_sign\yield_sign_53d10d366b94_aug3.png,yield_sign
data\processed\yield_sign\yield_sign_b3877520fd58.png,yield_sign
